Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
USB,,SanDisk,U3 Titanium 4GB,484,7.1,241,https://usb.userbenchmark.com/SpeedTest/2741/SanDisk-U3-Titanium
USB,,SanDisk,U3 Cruzer Micro 16GB,485,7.09,408,https://usb.userbenchmark.com/SpeedTest/3226/SanDisk-U3-Cruzer-Micro
USB,,SanDisk,Cruzer Micro 8GB,486,7.06,316,https://usb.userbenchmark.com/SpeedTest/1106/SanDisk-Cruzer-Micro
USB,,JetFlash,Transcend 8GB,487,7.05,8409,https://usb.userbenchmark.com/SpeedTest/1298/JetFlash-Transcend-8GB
USB,,SanDisk,U3 Cruzer Micro 8GB,488,6.97,712,https://usb.userbenchmark.com/SpeedTest/3433/SanDisk-U3-Cruzer-Micro
USB,,SanDisk,Cruzer Micro 4GB,489,6.88,427,https://usb.userbenchmark.com/SpeedTest/2536/SanDisk-Cruzer-Micro
USB,,TOSHIBA,TransMemory 16GB,490,6.86,14415,https://usb.userbenchmark.com/SpeedTest/1430/TOSHIBA-TransMemory
USB,,Kingston,DataTraveler SE9 64GB,491,6.77,65,https://usb.userbenchmark.com/SpeedTest/1779/Kingston-DataTraveler-SE9
USB,,,,492,6.76,277,https://usb.userbenchmark.com/SpeedTest/5446/
USB,,Kingston,DataTraveler 102 16GB,493,6.76,136,https://usb.userbenchmark.com/SpeedTest/2282/Kingston-DataTraveler-102
USB,,,silicon-power 16GB,494,6.74,62,https://usb.userbenchmark.com/SpeedTest/1806/silicon-power
USB,,Intenso,Rainbow Line 64GB,495,6.73,41,https://usb.userbenchmark.com/SpeedTest/3522/Intenso-Rainbow-Line
USB,,Kingston,DataTraveler G3 32GB,496,6.71,420,https://usb.userbenchmark.com/SpeedTest/1505/Kingston-DataTraveler-G3
USB,,TOSHIBA,USB DRV 8GB,497,6.71,738,https://usb.userbenchmark.com/SpeedTest/3556/TOSHIBA-TOSHIBA-USB-DRV
USB,,pqi,IntelligentStick 16GB,498,6.64,68,https://usb.userbenchmark.com/SpeedTest/3896/pqi-IntelligentStick
USB,,JetFlash,Transcend 8GB,499,6.61,917,https://usb.userbenchmark.com/SpeedTest/2417/JetFlash-Transcend-8GB
USB,DT101G2/32GB,Kingston,DataTraveler 101 G2 USB 2.0 32GB,500,6.61,603,https://usb.userbenchmark.com/SpeedTest/3026/Kingston-DT-101-G2
USB,,Kingston,DataTraveler 2.0 64GB,501,6.56,2076,https://usb.userbenchmark.com/SpeedTest/1364/Kingston-DataTraveler-20
USB,,PNY,Transformer 32GB,502,6.52,57,https://usb.userbenchmark.com/SpeedTest/10614/PNY-Transformer
USB,,UFD,2.0 Silicon-Power64G 64GB,503,6.51,63,https://usb.userbenchmark.com/SpeedTest/6233/UFD-20-Silicon-Power64G
USB,,SanDisk,U3 Cruzer Micro 4GB,504,6.5,1023,https://usb.userbenchmark.com/SpeedTest/1162/SanDisk-U3-Cruzer-Micro
USB,,hp,v125w 32GB,505,6.5,108,https://usb.userbenchmark.com/SpeedTest/6508/hp-v125w
USB,,SanDisk,U3 Cruzer Micro 2GB,506,6.41,1000,https://usb.userbenchmark.com/SpeedTest/1185/SanDisk-U3-Cruzer-Micro
USB,,Corsair,Voyager 8GB,507,6.37,376,https://usb.userbenchmark.com/SpeedTest/8294/Corsair-Voyager
USB,,Kingston,DT microDuo 64GB,508,6.36,99,https://usb.userbenchmark.com/SpeedTest/8565/Kingston-DT-microDuo
USB,,Intenso,Rainbow Line 32GB,509,6.35,200,https://usb.userbenchmark.com/SpeedTest/8760/Intenso-Rainbow-Line
USB,,,,510,6.33,157,https://usb.userbenchmark.com/SpeedTest/10865/
USB,,Kingston,DT 100 G2 16GB,511,6.32,1024,https://usb.userbenchmark.com/SpeedTest/2628/Kingston-DT-100-G2
USB,,FLASH,Drive 3S_USB20 2GB,512,6.32,31,https://usb.userbenchmark.com/SpeedTest/4658/FLASH-Drive-3S-USB20
USB,,Kingston,DataTraveler 108 16GB,513,6.31,155,https://usb.userbenchmark.com/SpeedTest/2308/Kingston-DataTraveler-108
USB,,,silicon-power 4GB,514,6.29,104,https://usb.userbenchmark.com/SpeedTest/6042/silicon-power
USB,,Lexar,USB Flash Drive 64GB,515,6.26,181,https://usb.userbenchmark.com/SpeedTest/4993/Lexar-USB-Flash-Drive
USB,,hp,v125w 8GB,516,6.26,478,https://usb.userbenchmark.com/SpeedTest/6352/hp-v125w
USB,,SanDisk,Cruzer Micro 2GB,517,6.23,321,https://usb.userbenchmark.com/SpeedTest/1362/SanDisk-Cruzer-Micro
USB,,Kingston,DT Locker 4GB,518,6.23,15,https://usb.userbenchmark.com/SpeedTest/4584/Kingston-DT-Locker
USB,,Kingmax,USB2.0 FlashDisk 32GB,519,6.2,80,https://usb.userbenchmark.com/SpeedTest/1856/Kingmax-USB20-FlashDisk
USB,,TDKMedia,Trans-It Drive 16GB,520,6.18,74,https://usb.userbenchmark.com/SpeedTest/3838/TDKMedia-Trans-It-Drive
USB,,hp,v165w 32GB,521,6.17,336,https://usb.userbenchmark.com/SpeedTest/6507/hp-v165w
USB,,Kingston,DT microDuo 16GB,522,6.14,938,https://usb.userbenchmark.com/SpeedTest/9201/Kingston-DT-microDuo
USB,,hp,v165w 16GB,523,6.14,989,https://usb.userbenchmark.com/SpeedTest/4278/hp-v165w
USB,DT101G2/16GB,Kingston,DataTraveler 101 G2 USB 2.0 16GB,524,6.13,2303,https://usb.userbenchmark.com/SpeedTest/1422/Kingston-DT-101-G2
USB,,Verbatim,micro USB 2GB,525,6.07,3,https://usb.userbenchmark.com/SpeedTest/4441/Verbatim-micro-USB
USB,,TOSHIBA,TransMemory 8GB,526,6.05,9476,https://usb.userbenchmark.com/SpeedTest/1336/TOSHIBA-TransMemory
USB,,JetFlash,TS8GJFV10 8GB,527,6.04,68,https://usb.userbenchmark.com/SpeedTest/7107/JetFlash-TS8GJFV10
USB,,FLASH,Drive SM_USB20 8GB,528,5.98,255,https://usb.userbenchmark.com/SpeedTest/2194/FLASH-Drive-SM-USB20
USB,,,Verbatim 32GB,529,5.96,436,https://usb.userbenchmark.com/SpeedTest/3113/Verbatim
USB,,Corsair,Voyager Mini 8GB,530,5.93,85,https://usb.userbenchmark.com/SpeedTest/6502/Corsair-Voyager-Mini
USB,,,Verbatim 32GB,531,5.91,27,https://usb.userbenchmark.com/SpeedTest/5212/Verbatim
USB,,hp,v210w 16GB,532,5.87,486,https://usb.userbenchmark.com/SpeedTest/3358/hp-v210w
USB,AC906-16G-RWH,Adata,Classic C906 USB 2.0 16GB,533,5.87,1061,https://usb.userbenchmark.com/SpeedTest/2098/ADATA-USB-Flash-Drive
USB,,TDKMedia,Trans-It Drive 8GB,534,5.84,425,https://usb.userbenchmark.com/SpeedTest/1784/TDKMedia-Trans-It-Drive
USB,,,,535,5.84,446,https://usb.userbenchmark.com/SpeedTest/6298/
USB,,Freecom,DataBar USB2.0 8GB,536,5.84,54,https://usb.userbenchmark.com/SpeedTest/5402/Freecom-DataBar-USB20
USB,,hp,v195b 8GB,537,5.84,72,https://usb.userbenchmark.com/SpeedTest/4894/hp-v195b
USB,,PNY,USB 2.0 FD 4GB,538,5.83,50,https://usb.userbenchmark.com/SpeedTest/6827/PNY-USB-20-FD
USB,,hp,v220w 16GB,539,5.81,544,https://usb.userbenchmark.com/SpeedTest/2479/hp-v220w
USB,,Lexar,JD FireFly 16GB,540,5.77,79,https://usb.userbenchmark.com/SpeedTest/5219/Lexar-JD-FireFly
USB,,Kingston,DT 101 G2 64GB,541,5.73,92,https://usb.userbenchmark.com/SpeedTest/6132/Kingston-DT-101-G2
USB,,TDK,LoR TF10 16GB,542,5.73,285,https://usb.userbenchmark.com/SpeedTest/2836/TDK-LoR-TF10
USB,,UFD,2.0 Silicon-Power16G 16GB,543,5.73,1146,https://usb.userbenchmark.com/SpeedTest/5289/UFD-20-Silicon-Power16G
USB,,Kingston,DT Micro 16GB,544,5.72,465,https://usb.userbenchmark.com/SpeedTest/5683/Kingston-DT-Micro
USB,,Verbatim,STORE N GO 32GB,545,5.7,2451,https://usb.userbenchmark.com/SpeedTest/6091/Verbatim-STORE-N-GO
